DB 0 MOTIF	GCAmGTGAS	MEME-1
-122.5	0
-121.5	0
-120.5	1
-119.5	1
-118.5	1
-117.5	0
-116.5	1
-115.5	0
-114.5	0
-113.5	0
-112.5	0
-111.5	0
-110.5	1
-109.5	0
-108.5	0
-107.5	0
-106.5	0
-105.5	0
-104.5	0
-103.5	1
-102.5	0
-101.5	0
-100.5	0
 -99.5	1
 -98.5	0
 -97.5	0
 -96.5	0
 -95.5	0
 -94.5	0
 -93.5	1
 -92.5	0
 -91.5	0
 -90.5	0
 -89.5	0
 -88.5	0
 -87.5	1
 -86.5	1
 -85.5	1
 -84.5	1
 -83.5	0
 -82.5	1
 -81.5	0
 -80.5	0
 -79.5	0
 -78.5	0
 -77.5	0
 -76.5	0
 -75.5	0
 -74.5	0
 -73.5	0
 -72.5	0
 -71.5	0
 -70.5	1
 -69.5	0
 -68.5	0
 -67.5	0
 -66.5	3
 -65.5	1
 -64.5	0
 -63.5	0
 -62.5	0
 -61.5	0
 -60.5	0
 -59.5	0
 -58.5	1
 -57.5	1
 -56.5	0
 -55.5	0
 -54.5	0
 -53.5	1
 -52.5	1
 -51.5	0
 -50.5	0
 -49.5	0
 -48.5	0
 -47.5	0
 -46.5	2
 -45.5	0
 -44.5	0
 -43.5	0
 -42.5	1
 -41.5	2
 -40.5	2
 -39.5	0
 -38.5	1
 -37.5	0
 -36.5	1
 -35.5	1
 -34.5	0
 -33.5	0
 -32.5	2
 -31.5	2
 -30.5	0
 -29.5	0
 -28.5	0
 -27.5	1
 -26.5	0
 -25.5	0
 -24.5	0
 -23.5	2
 -22.5	0
 -21.5	1
 -20.5	0
 -19.5	0
 -18.5	0
 -17.5	0
 -16.5	0
 -15.5	0
 -14.5	0
 -13.5	1
 -12.5	1
 -11.5	0
 -10.5	0
  -9.5	0
  -8.5	1
  -7.5	0
  -6.5	0
  -5.5	0
  -4.5	0
  -3.5	0
  -2.5	0
  -1.5	0
  -0.5	2
   0.5	0
   1.5	0
   2.5	0
   3.5	0
   4.5	0
   5.5	1
   6.5	0
   7.5	0
   8.5	1
   9.5	1
  10.5	0
  11.5	0
  12.5	0
  13.5	0
  14.5	0
  15.5	0
  16.5	0
  17.5	0
  18.5	2
  19.5	0
  20.5	2
  21.5	0
  22.5	0
  23.5	1
  24.5	0
  25.5	0
  26.5	0
  27.5	0
  28.5	0
  29.5	0
  30.5	0
  31.5	0
  32.5	0
  33.5	0
  34.5	2
  35.5	1
  36.5	0
  37.5	1
  38.5	0
  39.5	0
  40.5	2
  41.5	1
  42.5	1
  43.5	0
  44.5	0
  45.5	0
  46.5	0
  47.5	0
  48.5	0
  49.5	0
  50.5	0
  51.5	0
  52.5	0
  53.5	0
  54.5	0
  55.5	1
  56.5	1
  57.5	0
  58.5	0
  59.5	1
  60.5	0
  61.5	0
  62.5	0
  63.5	0
  64.5	0
  65.5	0
  66.5	0
  67.5	0
  68.5	0
  69.5	0
  70.5	1
  71.5	0
  72.5	1
  73.5	0
  74.5	0
  75.5	0
  76.5	2
  77.5	0
  78.5	0
  79.5	0
  80.5	0
  81.5	0
  82.5	1
  83.5	0
  84.5	0
  85.5	0
  86.5	0
  87.5	0
  88.5	0
  89.5	1
  90.5	0
  91.5	0
  92.5	0
  93.5	0
  94.5	1
  95.5	0
  96.5	1
  97.5	0
  98.5	1
  99.5	0
 100.5	0
 101.5	0
 102.5	0
 103.5	0
 104.5	0
 105.5	0
 106.5	0
 107.5	0
 108.5	0
 109.5	0
